Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.3175404252424299,1.0146709155094846,-0.029736015236026283,-0.15536030990810515,-0.040638994314910255,-0.07733874829478266,0.16907646331353093
0.3243003120940092,1.0143933825128426,-0.030255003745238318,-0.15420376419511173,-0.04147234954910259,-0.07620512152937665,0.17310811095510206
0.3309206490950078,1.0141161262579008,-0.030755741407457158,-0.15304456924321266,-0.04228622277710038,-0.07506192990830292,0.17708959438526503
0.33740404525175827,1.0138393902806824,-0.031238680790120075,-0.15188369808901245,-0.043080994110497726,-0.07390993331792427,0.18102188017105747
0.3437537008927415,1.0135633755464952,-0.031704316967065854,-0.1507219569580531,-0.04385711663585875,-0.07274974224351706,0.18490628437508788
0.34997316907888737,1.0132882493521054,-0.03215316620825764,-0.14956002031336754,-0.044615086099636554,-0.07158184889084099,0.1887443429895018
0.3560661841259854,1.0130141523930787,-0.032585751062902665,-0.1483984587673366,-0.045355419223055644,-0.07040665212344868,0.1925377174646101
0.3620365428028281,1.0127412042254942,-0.033002590321563934,-0.1472377606833074,-0.046078638752711995,-0.06922447682544967,0.19628812828686465
0.3678880175058243,1.012469507763617,-0.03340419203490905,-0.1460783500718315,-0.046785262630236406,-0.06803559014557592,0.1999973051319891
0.3736243029433529,1.0121991525426326,-0.03379104943764545,-0.14492059953985664,-0.0474757973916871,-0.06684021321590801,0.20366695560673728
0.37924897881762043,1.0119302174017193,-0.034163638353988494,-0.14376484099966885,-0.04815073361614597,-0.06563853097089095,0.20729874241667773
0.3847654926666643,1.0116627722938367,-0.034522416220239285,-0.1426113728189103,-0.04881054388136915,-0.06443069860312764,0.21089427224200244
0.3901771463232911,1.0113968799391344,-0.0348678215078461,-0.14146046643502058,-0.04945568120468712,-0.06321684769901068,0.21445508617514475
0.3954870944302023,1.0111325968800413,-0.03520027403739492,-0.14031237050024456,-0.050086578960999176,-0.06199708998469016,0.21798265747211837
0.4006983433338689,1.010869974476174,-0.035520175368433896,-0.1391673148470283,-0.05070365086396345,-0.06077152102532419,0.22147838926110924
0.4058137545093259,1.0106090596261794,-0.03582790950595972,-0.13802551333752922,-0.05130729149796735,-0.05954022286668926,0.22494361504744492
0.41083605287049196,1.010349895181172,-0.03612384390219859,-0.13688716541412596,-0.05189787742894207,-0.05830326536706168,0.22837960246936526
0.4157678281419554,1.0100925206534077,-0.036408330033486445,-0.13575245898423363,-0.052475767495895165,-0.05706070904593442,0.23178755233677753
0.4206115479902621,1.0098369722599292,-0.036681704653182046,-0.13462157041777373,-0.053041304481630885,-0.05581260485768583,0.23516860574800452
0.4253695609686287,1.0095832834338503,-0.03694429041787938,-0.13349466662244983,-0.053594815578686644,-0.05455899626625736,0.2385238443234152
0.43004410632011847,1.0093314849239783,-0.037196396881897596,-0.1323719053242803,-0.05413661365156781,-0.05329991939139927,0.2418542952729841
0.43463731923704224,1.009081605082718,-0.03743832120411083,-0.13125343619627555,-0.05466699795968433,-0.05203540411775671,0.245160933411418
0.4391512370421276,1.0088336700607228,-0.03767034888246412,-0.13013940159094628,-0.055186254981324026,-0.0507654747989356,0.24844468390027963
0.4435878087610908,1.0085877037697921,-0.037892754628345654,-0.1290299362402681,-0.05569465961754542,-0.04949014979907702,0.25170642760497347
0.4479488983029973,1.0083437281543628,-0.0381058028769633,-0.12792516834671713,-0.05619247565002412,-0.048209442624663715,0.25494700196155323
0.452236290235572,1.008101763287015,-0.03830974841093631,-0.12682521989649997,-0.05667995649181137,-0.04692336219579573,0.2581672038042012
0.4564516939954857,1.0078618275185711,-0.038504836882603165,-0.12573020722813658,-0.05715734575212902,-0.04563191342891766,0.2613677911340814
0.46059675177389503,1.0076239373878713,-0.03869130548016961,-0.12464024050971077,-0.057624878209427875,-0.04433509654122373,0.2645494877971647
0.46467303845153507,1.0073881079562192,-0.03886938320275616,-0.12355542515957174,-0.058082779877074074,-0.04303290865616197,0.2677129822292821
0.46868207257966726,1.0071543524817368,-0.0390392916082483,-0.12247586024515258,-0.058531269307459624,-0.041725341814556824,0.2708589347959523
0.47262531253005724,1.0069226829261457,-0.03920124488615288,-0.12140164070960288,-0.05897055722149249,-0.040412385571828566,0.2739879737613016
0.4765041642528061,1.0066931097707352,-0.03935545042420071,-0.12033285642857118,-0.059400847438190636,-0.03909402580655554,0.2771007003182865
0.48031998408389703,1.0064656420975084,-0.03950210913572906,-0.11926959248510527,-0.05982233724085893,-0.037770244981489835,0.2801976898973527
0.4840740790168721,1.0062402878062064,-0.03964141568061463,-0.11821193008932752,-0.060235217460731134,-0.03644102322910015,0.2832794914461777
