Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.88105175261058,1.0173836383708454,0.23816667218693013,-8.047482851145858e-26,0.3530628723207259,-0.08924888503873205,-7.3161895049395665e-25
0.8884952258378973,1.0200102115846243,0.23747807936275353,-8.591670376657799e-26,0.3526643584414285,-0.09576818358141932,-7.3055676151964655e-25
0.8959461462068855,1.0226361868116107,0.2367402476870811,-9.135585062034426e-26,0.3521968903174781,-0.102280685636049,-7.29425124275025e-25
0.9034032498036004,1.0252605966268569,0.2359532711539989,-9.679081373656989e-26,0.351659968546191,-0.10878452141770956,-7.282240779713795e-25
0.9108652431488805,1.0278824602880403,0.235117285949967,-1.0222011977158272e-25,0.35105314136920335,-0.11527779258644784,-7.269536824795669e-25
0.9183308150117111,1.0305007888326505,0.2342324699610587,-1.0764228678657758e-25,0.3503760058487667,-0.12175858347600846,-7.256140174037648e-25
0.9257986319642951,1.033114584482514,0.23329904387151063,-1.1305582181554275e-25,0.34962821009481154,-0.1282249581699208,-7.242051837415665e-25
0.9332673458003617,1.0357228442396849,0.2323172708022414,-1.1845922706430627e-25,0.34880945439353656,-0.13467496792132672,-7.227273034874225e-25
0.9407355958812404,1.0383245617134202,0.23128745634183004,-1.2385100240546933e-25,0.3479194925454301,-0.14110665416082124,-7.21180520002495e-25
0.9482020190111218,1.0409187315725135,0.23020994734011363,-1.2922965328369591e-25,0.3469581320611876,-0.14751805797347403,-7.19564996695434e-25
0.9556652387434095,1.043504346844123,0.22908513345207485,-1.3459368376843622e-25,0.3459252367267251,-0.1539072118846022,-7.178809199969443e-25
0.9631238872304917,1.0460804075163577,0.22791344384003717,-1.3994161302777238e-25,0.3448207248009332,-0.16027215958334992,-7.161284952399604e-25
0.9705766001637717,1.0486459197607771,0.2266953474895168,-1.4527197235643902e-25,0.34364457030588047,-0.16661095247250712,-7.143079481255387e-25
0.9780220196176783,1.0511998978957993,0.22543135231927974,-1.505833078848043e-25,0.3423968032283528,-0.172921653015554,-7.124195245344939e-25
0.9854587986638251,1.053741366932196,0.22412200383458472,-1.5587418451031226e-25,0.34107750921065544,-0.17920233955145531,-7.104634898095266e-25
0.9928856121534667,1.056269367171837,0.22276788243259327,-1.6114319413845537e-25,0.33968682775991327,-0.18545111622541982,-7.084401261693652e-25
1.0003011481282327,1.0587829521500547,0.22136960399037886,-1.663889500966789e-25,0.3382249537055255,-0.1916661065196396,-7.063497351619915e-25
1.007704124673969,1.0612811952009162,0.21992781571579867,-1.716100995572551e-25,0.33669213374212165,-0.1978454681565984,-7.041926331644152e-25
1.0150932818804856,1.0637631875039653,0.21844319643011484,-1.7680531825039175e-25,0.3350886674632993,-0.20398738701139862,-7.019691536201669e-25
1.022467396303641,1.0662280436806661,0.21691645240300486,-1.819733210058286e-25,0.3334149036218814,-0.21009008977108756,-6.996796427250333e-25
1.0298252719642362,1.0686748994312845,0.21534831771562923,-1.8711285571065405e-25,0.331671241167414,-0.21615183698224977,-6.973244619815824e-25
1.0371657482664909,1.071102914808472,0.2137395511827908,-1.9222270912359619e-25,0.32985812652493574,-0.22217093012869346,-6.949039856826445e-25
1.044487709762304,1.0735112779731304,0.2120909325593995,-1.973017138268679e-25,0.32797604987954126,-0.2281457200140509,-6.924185973658573e-25
1.0517900722550355,1.0758992010795008,0.21040326393429126,-2.0234873867632074e-25,0.326025547275577,-0.2340745957203437,-6.898686941314982e-25
1.0590718026113943,1.0782659271971438,0.20867736353136088,-2.0736270259701374e-25,0.3240071940075077,-0.2399560010392505,-6.872546795578918e-25
1.0663319050696034,1.080610726160141,0.20691406704994145,-2.1234256509988206e-25,0.32192160657312935,-0.24578842352668986,-6.845769680158276e-25
1.0735694343436082,1.0829328991021407,0.20511422275355357,-2.1728733525092635e-25,0.3197694373192493,-0.2515704052264478,-6.818359795452026e-25
1.0807834842749147,1.0852317750062614,0.2032786924062425,-2.221960637863727e-25,0.31755137590430293,-0.2573005336388084,-6.790321436062084e-25
1.087973205876877,1.0875067166181882,0.20140834488481582,-2.2706785525565345e-25,0.31526814193628916,-0.2629774561028408,-6.761658916640244e-25
1.0951377903906439,1.0897571151090577,0.19950405859235867,-2.3190185626148984e-25,0.3129204881302354,-0.2685998662488473,-6.732376631778256e-25
1.1022764800868516,1.0919823935342354,0.1975667168598399,-2.366972625537475e-25,0.31050919495430984,-0.2741665124645217,-6.702479008564367e-25
1.1093885623558872,1.0941820049361852,0.19559720768165412,-2.414533147451732e-25,0.30803507049444734,-0.2796761930921749,-6.6719705251285315e-25
1.116473378213695,1.0963554348836586,0.1935964195626293,-2.4616930367052193e-25,0.3054989454209728,-0.28512776281404417,-6.640855668668802e-25
